product_code_identification,title,link,image_link,price,sale_price,brand,category,description,color,size,availability,gender,mpn
37938300453034,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (3 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300453034,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,3,in stock,man,SHODRMRED003
6170310967466,HERSCHEL | IONA,http://doofinder-demo.myshopify.com/products/herschel-iona,https://demo-feed.doofinder.com/images/995988006b97471478db3371d573bfaf.jpg,119.95,,HERSCHEL,Accessories,"Con un cierre de cordón oculto bajo una fina solapa superior, la mochila Iona combina la practicidad del día a día con un diseño limpio.",,,in stock,unisex,ACCHERXXXXXX
37938303172778,HERSCHEL | IONA (OS / negro),http://doofinder-demo.myshopify.com/products/herschel-iona?variant=37938303172778,https://demo-feed.doofinder.com/images/995988006b97471478db3371d573bfaf.jpg,119.95,,HERSCHEL,Accessories,"Con un cierre de cordón oculto bajo una fina solapa superior, la mochila Iona combina la practicidad del día a día con un diseño limpio.",black,OS,in stock,unisex,ACCHERBLAXXX
37938294194346,PALLADIUM | PALLATECH HI TX | CHEVRON (9 / rojo),http://doofinder-demo.myshopify.com/products/palladium-pallatech-hi-tx-chevron?variant=37938294194346,https://demo-feed.doofinder.com/images/09ba62adafa6de79108792f1e5467f6e.jpg,159.95,,PALLADIUM,Shoes,"El icónico clásico de Palladium recibe una actualización sutil pero estilosa. La Pallatech Hi TX cuenta con un empeine de piel de grano completo con lona de algodón y un puño suave alrededor del cuello, que aporta aún más comodidad. La bota se remata con una suela de goma moldeada de una sola pieza, que ofrece una tracción excelente mientras exploras la ciudad. La plantilla con amortiguación EVA y el contrafuerte envolvente en el talón sujetan el pie para un soporte duradero.",red,9,in stock,man,SHOPALRED009
6170310803626,NIKE | ROSHE ONE BEBÉ,http://doofinder-demo.myshopify.com/products/nike-toddler-roshe-one,https://demo-feed.doofinder.com/images/0ea90fb43c087d165cbf985098cc951e.jpg,70.00,,NIKE,Shoes,"La zapatilla Nike Roshe One Infant ofrece una comodidad transpirable y una amortiguación suave pero duradera, gracias a un empeine de malla y una entresuela Phylon que también actúa como suela exterior. Está pensada para ser versátil: se puede llevar con o sin calcetines, de forma más arreglada o más informal, para caminar o simplemente para estar cómodo.",,,out of stock,kids,SHONIKXXXXXX
37938302550186,NIKE | ROSHE ONE BEBÉ (7 / negro),http://doofinder-demo.myshopify.com/products/nike-toddler-roshe-one?variant=37938302550186,https://demo-feed.doofinder.com/images/0ea90fb43c087d165cbf985098cc951e.jpg,70.00,,NIKE,Shoes,"La zapatilla Nike Roshe One Infant ofrece una comodidad transpirable y una amortiguación suave pero duradera, gracias a un empeine de malla y una entresuela Phylon que también actúa como suela exterior. Está pensada para ser versátil: se puede llevar con o sin calcetines, de forma más arreglada o más informal, para caminar o simplemente para estar cómodo.",black,7,out of stock,kids,SHONIKBLA007
37938302517418,NIKE | ROSHE ONE BEBÉ (4 / negro),http://doofinder-demo.myshopify.com/products/nike-toddler-roshe-one?variant=37938302517418,https://demo-feed.doofinder.com/images/0ea90fb43c087d165cbf985098cc951e.jpg,70.00,,NIKE,Shoes,"La zapatilla Nike Roshe One Infant ofrece una comodidad transpirable y una amortiguación suave pero duradera, gracias a un empeine de malla y una entresuela Phylon que también actúa como suela exterior. Está pensada para ser versátil: se puede llevar con o sin calcetines, de forma más arreglada o más informal, para caminar o simplemente para estar cómodo.",black,4,out of stock,kids,SHONIKBLA004
6170311065770,NIKE | GORRA SWOOSH PRO FLAT PEAK,http://doofinder-demo.myshopify.com/products/nike-swoosh-pro-flat-peak-cap,https://demo-feed.doofinder.com/images/58262e66c5e9731050280eb16880d5a4.jpg,30.00,17.50,NIKE,Accessories,"La gorra Nike Swoosh Pro Flat Snapback cuenta con un logotipo bordado que aporta estilo, y una construcción en lana con cierre ajustable para un ajuste cómodo.",,,in stock,woman,ACCNIKXXXXXX
37938304254122,NIKE | GORRA SWOOSH PRO FLAT PEAK (OS / blanco),http://doofinder-demo.myshopify.com/products/nike-swoosh-pro-flat-peak-cap?variant=37938304254122,https://demo-feed.doofinder.com/images/58262e66c5e9731050280eb16880d5a4.jpg,30.00,17.50,NIKE,Accessories,"La gorra Nike Swoosh Pro Flat Snapback cuenta con un logotipo bordado que aporta estilo, y una construcción en lana con cierre ajustable para un ajuste cómodo.",white,OS,in stock,woman,ACCNIKWHIXXX
6170310377642,NIKE | CAMISETA CRACKLE PRINT TB,http://doofinder-demo.myshopify.com/products/nike-crackle-print-tb-tee,https://demo-feed.doofinder.com/images/62a3dd0421fc5ccf4df6815b3694d734.jpg,40.00,,NIKE,T-Shirts,"Descubre tu nueva camiseta favorita, la Nike Crackle Print T-Shirt. Con todo su potencial en un tejido suave y premium, cuenta con cuello redondo acanalado y una etiqueta tejida de Nike en el bajo.",,,in stock,unisex,TSHNIKXXXXXX
37938299338922,NIKE | CAMISETA CRACKLE PRINT TB (xl / azul),http://doofinder-demo.myshopify.com/products/nike-crackle-print-tb-tee?variant=37938299338922,https://demo-feed.doofinder.com/images/62a3dd0421fc5ccf4df6815b3694d734.jpg,40.00,,NIKE,T-Shirts,"Descubre tu nueva camiseta favorita, la Nike Crackle Print T-Shirt. Con todo su potencial en un tejido suave y premium, cuenta con cuello redondo acanalado y una etiqueta tejida de Nike en el bajo.",blue,xl,in stock,unisex,TSHNIKBLUXXX
37938299306154,NIKE | CAMISETA CRACKLE PRINT TB (l / azul),http://doofinder-demo.myshopify.com/products/nike-crackle-print-tb-tee?variant=37938299306154,https://demo-feed.doofinder.com/images/62a3dd0421fc5ccf4df6815b3694d734.jpg,40.00,,NIKE,T-Shirts,"Descubre tu nueva camiseta favorita, la Nike Crackle Print T-Shirt. Con todo su potencial en un tejido suave y premium, cuenta con cuello redondo acanalado y una etiqueta tejida de Nike en el bajo.",blue,l,in stock,unisex,TSHNIKBLUXXX
37938299273386,NIKE | CAMISETA CRACKLE PRINT TB (m / azul),http://doofinder-demo.myshopify.com/products/nike-crackle-print-tb-tee?variant=37938299273386,https://demo-feed.doofinder.com/images/62a3dd0421fc5ccf4df6815b3694d734.jpg,40.00,,NIKE,T-Shirts,"Descubre tu nueva camiseta favorita, la Nike Crackle Print T-Shirt. Con todo su potencial en un tejido suave y premium, cuenta con cuello redondo acanalado y una etiqueta tejida de Nike en el bajo.",blue,m,in stock,unisex,TSHNIKBLUXXX
37938299240618,NIKE | CAMISETA CRACKLE PRINT TB (s / azul),http://doofinder-demo.myshopify.com/products/nike-crackle-print-tb-tee?variant=37938299240618,https://demo-feed.doofinder.com/images/62a3dd0421fc5ccf4df6815b3694d734.jpg,40.00,,NIKE,T-Shirts,"Descubre tu nueva camiseta favorita, la Nike Crackle Print T-Shirt. Con todo su potencial en un tejido suave y premium, cuenta con cuello redondo acanalado y una etiqueta tejida de Nike en el bajo.",blue,s,in stock,unisex,TSHNIKBLUXXX
37938293113002,VANS | ERA 59 MOROCCAN | GEO/DRESS BLUES (13 / azul),http://doofinder-demo.myshopify.com/products/vans-era-59-moroccan-geo-dress-blues?variant=37938293113002,https://demo-feed.doofinder.com/images/7902bf65776d504e75f86c8e8781d802.jpg,119.95,,VANS,Shoes,"Vans es un referente indiscutible de la cultura skate y el street style, y la Vans Era 59 no es una excepción. Esta clásica zapatilla de skate con cordones se centra en ofrecer la máxima comodidad y un aspecto genial. Fabricada en lona con detalles en piel que la distinguen de la Era original, cuenta con una plantilla suave, un empeine con doble costura, una lengüeta y un forro acolchados, además de la característica suela de gofre de Vans.",blue,13,in stock,unisex,SHOVANBLU013
37938293080234,VANS | ERA 59 MOROCCAN | GEO/DRESS BLUES (10 / azul),http://doofinder-demo.myshopify.com/products/vans-era-59-moroccan-geo-dress-blues?variant=37938293080234,https://demo-feed.doofinder.com/images/7902bf65776d504e75f86c8e8781d802.jpg,119.95,,VANS,Shoes,"Vans es un referente indiscutible de la cultura skate y el street style, y la Vans Era 59 no es una excepción. Esta clásica zapatilla de skate con cordones se centra en ofrecer la máxima comodidad y un aspecto genial. Fabricada en lona con detalles en piel que la distinguen de la Era original, cuenta con una plantilla suave, un empeine con doble costura, una lengüeta y un forro acolchados, además de la característica suela de gofre de Vans.",blue,10,in stock,unisex,SHOVANBLU010
37938293047466,VANS | ERA 59 MOROCCAN | GEO/DRESS BLUES (9 / azul),http://doofinder-demo.myshopify.com/products/vans-era-59-moroccan-geo-dress-blues?variant=37938293047466,https://demo-feed.doofinder.com/images/7902bf65776d504e75f86c8e8781d802.jpg,119.95,,VANS,Shoes,"Vans es un referente indiscutible de la cultura skate y el street style, y la Vans Era 59 no es una excepción. Esta clásica zapatilla de skate con cordones se centra en ofrecer la máxima comodidad y un aspecto genial. Fabricada en lona con detalles en piel que la distinguen de la Era original, cuenta con una plantilla suave, un empeine con doble costura, una lengüeta y un forro acolchados, además de la característica suela de gofre de Vans.",blue,9,in stock,unisex,SHOVANBLU009
37938293014698,VANS | ERA 59 MOROCCAN | GEO/DRESS BLUES (8 / azul),http://doofinder-demo.myshopify.com/products/vans-era-59-moroccan-geo-dress-blues?variant=37938293014698,https://demo-feed.doofinder.com/images/7902bf65776d504e75f86c8e8781d802.jpg,119.95,,VANS,Shoes,"Vans es un referente indiscutible de la cultura skate y el street style, y la Vans Era 59 no es una excepción. Esta clásica zapatilla de skate con cordones se centra en ofrecer la máxima comodidad y un aspecto genial. Fabricada en lona con detalles en piel que la distinguen de la Era original, cuenta con una plantilla suave, un empeine con doble costura, una lengüeta y un forro acolchados, además de la característica suela de gofre de Vans.",blue,8,in stock,unisex,SHOVANBLU008
6170310901930,VANS APPAREL AND ACCESSORIES | PACK DE 3 CALCETINES INVISIBLES CLÁSICOS BLANCOS,http://doofinder-demo.myshopify.com/products/vans-apparel-and-accessories-classic-super-no-show-socks-3-pack-white,https://demo-feed.doofinder.com/images/ccba62c19289e4b5f14b180c05836614.jpg,19.95,,VANS,Accessories,"Los clásicos calcetines invisibles son ideales para todas tus zapatillas de caña baja, como las Classic Slip-On. Estos calcetines están diseñados para quedar ocultos bajo el calzado y conseguir un look deportivo, tanto con vaqueros como con pantalón corto. Mezcla de algodón y nylon de pared fina y transpirable.",,,out of stock,unisex,ACCVANXXXXXX
37938302779562,VANS APPAREL AND ACCESSORIES | PACK DE 3 CALCETINES INVISIBLES CLÁSICOS BLANCOS (9.5-13 / blanco),http://doofinder-demo.myshopify.com/products/vans-apparel-and-accessories-classic-super-no-show-socks-3-pack-white?variant=37938302779562,https://demo-feed.doofinder.com/images/ccba62c19289e4b5f14b180c05836614.jpg,19.95,,VANS,Accessories,"Los clásicos calcetines invisibles son ideales para todas tus zapatillas de caña baja, como las Classic Slip-On. Estos calcetines están diseñados para quedar ocultos bajo el calzado y conseguir un look deportivo, tanto con vaqueros como con pantalón corto. Mezcla de algodón y nylon de pared fina y transpirable.",white,9.5-13,out of stock,unisex,ACCVANWHIXXX
6170310312106,TIMBERLAND | BOTA PREMIUM DE 6 PULGADAS PARA HOMBRE,http://doofinder-demo.myshopify.com/products/timberland-mens-6-inch-premium-boot,https://demo-feed.doofinder.com/images/d610851e0277cdfbe3402e03be2effd2.jpg,299.95,,TIMBERLAND,Shoes,"Timberland lleva décadas perfeccionando su oficio de fabricar botas resistentes. La bota impermeable Premium de 6 pulgadas (o Wheat Boot) es la bota original de hombre de Timberland y se diseñó por primera vez hace casi 40 años. Las continuas mejoras en el diseño y la construcción, como la incorporación de la exclusiva tecnología antifatiga de Timberland para ofrecer comodidad durante todo el día, han consolidado estas botas como un básico resistente y fiable en cualquier colección de calzado. La piel impermeable premium, la construcción con costuras selladas y las suelas con tacos resistentes ofrecen una durabilidad y comodidad duraderas para ayudarte a superar cualquier condición ambiental y aventura. Un imprescindible absoluto.",,,in stock,woman,SHOTIMXXXXXX
37938298945706,TIMBERLAND | BOTA PREMIUM DE 6 PULGADAS PARA HOMBRE (15 / amarillo),http://doofinder-demo.myshopify.com/products/timberland-mens-6-inch-premium-boot?variant=37938298945706,https://demo-feed.doofinder.com/images/d610851e0277cdfbe3402e03be2effd2.jpg,299.95,,TIMBERLAND,Shoes,"Timberland lleva décadas perfeccionando su oficio de fabricar botas resistentes. La bota impermeable Premium de 6 pulgadas (o Wheat Boot) es la bota original de hombre de Timberland y se diseñó por primera vez hace casi 40 años. Las continuas mejoras en el diseño y la construcción, como la incorporación de la exclusiva tecnología antifatiga de Timberland para ofrecer comodidad durante todo el día, han consolidado estas botas como un básico resistente y fiable en cualquier colección de calzado. La piel impermeable premium, la construcción con costuras selladas y las suelas con tacos resistentes ofrecen una durabilidad y comodidad duraderas para ayudarte a superar cualquier condición ambiental y aventura. Un imprescindible absoluto.",yellow,15,in stock,woman,SHOTIMYEL015
37938298912938,TIMBERLAND | BOTA PREMIUM DE 6 PULGADAS PARA HOMBRE (14 / amarillo),http://doofinder-demo.myshopify.com/products/timberland-mens-6-inch-premium-boot?variant=37938298912938,https://demo-feed.doofinder.com/images/d610851e0277cdfbe3402e03be2effd2.jpg,299.95,,TIMBERLAND,Shoes,"Timberland lleva décadas perfeccionando su oficio de fabricar botas resistentes. La bota impermeable Premium de 6 pulgadas (o Wheat Boot) es la bota original de hombre de Timberland y se diseñó por primera vez hace casi 40 años. Las continuas mejoras en el diseño y la construcción, como la incorporación de la exclusiva tecnología antifatiga de Timberland para ofrecer comodidad durante todo el día, han consolidado estas botas como un básico resistente y fiable en cualquier colección de calzado. La piel impermeable premium, la construcción con costuras selladas y las suelas con tacos resistentes ofrecen una durabilidad y comodidad duraderas para ayudarte a superar cualquier condición ambiental y aventura. Un imprescindible absoluto.",yellow,14,in stock,woman,SHOTIMYEL014
37938298847402,TIMBERLAND | BOTA PREMIUM DE 6 PULGADAS PARA HOMBRE (13 / amarillo),http://doofinder-demo.myshopify.com/products/timberland-mens-6-inch-premium-boot?variant=37938298847402,https://demo-feed.doofinder.com/images/d610851e0277cdfbe3402e03be2effd2.jpg,299.95,,TIMBERLAND,Shoes,"Timberland lleva décadas perfeccionando su oficio de fabricar botas resistentes. La bota impermeable Premium de 6 pulgadas (o Wheat Boot) es la bota original de hombre de Timberland y se diseñó por primera vez hace casi 40 años. Las continuas mejoras en el diseño y la construcción, como la incorporación de la exclusiva tecnología antifatiga de Timberland para ofrecer comodidad durante todo el día, han consolidado estas botas como un básico resistente y fiable en cualquier colección de calzado. La piel impermeable premium, la construcción con costuras selladas y las suelas con tacos resistentes ofrecen una durabilidad y comodidad duraderas para ayudarte a superar cualquier condición ambiental y aventura. Un imprescindible absoluto.",yellow,13,in stock,woman,SHOTIMYEL013
37938298781866,TIMBERLAND | BOTA PREMIUM DE 6 PULGADAS PARA HOMBRE (12 / amarillo),http://doofinder-demo.myshopify.com/products/timberland-mens-6-inch-premium-boot?variant=37938298781866,https://demo-feed.doofinder.com/images/d610851e0277cdfbe3402e03be2effd2.jpg,299.95,,TIMBERLAND,Shoes,"Timberland lleva décadas perfeccionando su oficio de fabricar botas resistentes. La bota impermeable Premium de 6 pulgadas (o Wheat Boot) es la bota original de hombre de Timberland y se diseñó por primera vez hace casi 40 años. Las continuas mejoras en el diseño y la construcción, como la incorporación de la exclusiva tecnología antifatiga de Timberland para ofrecer comodidad durante todo el día, han consolidado estas botas como un básico resistente y fiable en cualquier colección de calzado. La piel impermeable premium, la construcción con costuras selladas y las suelas con tacos resistentes ofrecen una durabilidad y comodidad duraderas para ayudarte a superar cualquier condición ambiental y aventura. Un imprescindible absoluto.",yellow,12,in stock,woman,SHOTIMYEL012
37938298716330,TIMBERLAND | BOTA PREMIUM DE 6 PULGADAS PARA HOMBRE (11 / amarillo),http://doofinder-demo.myshopify.com/products/timberland-mens-6-inch-premium-boot?variant=37938298716330,https://demo-feed.doofinder.com/images/d610851e0277cdfbe3402e03be2effd2.jpg,299.95,,TIMBERLAND,Shoes,"Timberland lleva décadas perfeccionando su oficio de fabricar botas resistentes. La bota impermeable Premium de 6 pulgadas (o Wheat Boot) es la bota original de hombre de Timberland y se diseñó por primera vez hace casi 40 años. Las continuas mejoras en el diseño y la construcción, como la incorporación de la exclusiva tecnología antifatiga de Timberland para ofrecer comodidad durante todo el día, han consolidado estas botas como un básico resistente y fiable en cualquier colección de calzado. La piel impermeable premium, la construcción con costuras selladas y las suelas con tacos resistentes ofrecen una durabilidad y comodidad duraderas para ayudarte a superar cualquier condición ambiental y aventura. Un imprescindible absoluto.",yellow,11,in stock,woman,SHOTIMYEL011
37938298683562,TIMBERLAND | BOTA PREMIUM DE 6 PULGADAS PARA HOMBRE (10 / amarillo),http://doofinder-demo.myshopify.com/products/timberland-mens-6-inch-premium-boot?variant=37938298683562,https://demo-feed.doofinder.com/images/d610851e0277cdfbe3402e03be2effd2.jpg,299.95,,TIMBERLAND,Shoes,"Timberland lleva décadas perfeccionando su oficio de fabricar botas resistentes. La bota impermeable Premium de 6 pulgadas (o Wheat Boot) es la bota original de hombre de Timberland y se diseñó por primera vez hace casi 40 años. Las continuas mejoras en el diseño y la construcción, como la incorporación de la exclusiva tecnología antifatiga de Timberland para ofrecer comodidad durante todo el día, han consolidado estas botas como un básico resistente y fiable en cualquier colección de calzado. La piel impermeable premium, la construcción con costuras selladas y las suelas con tacos resistentes ofrecen una durabilidad y comodidad duraderas para ayudarte a superar cualquier condición ambiental y aventura. Un imprescindible absoluto.",yellow,10,in stock,woman,SHOTIMYEL010
37938298618026,TIMBERLAND | BOTA PREMIUM DE 6 PULGADAS PARA HOMBRE (9 / amarillo),http://doofinder-demo.myshopify.com/products/timberland-mens-6-inch-premium-boot?variant=37938298618026,https://demo-feed.doofinder.com/images/d610851e0277cdfbe3402e03be2effd2.jpg,299.95,,TIMBERLAND,Shoes,"Timberland lleva décadas perfeccionando su oficio de fabricar botas resistentes. La bota impermeable Premium de 6 pulgadas (o Wheat Boot) es la bota original de hombre de Timberland y se diseñó por primera vez hace casi 40 años. Las continuas mejoras en el diseño y la construcción, como la incorporación de la exclusiva tecnología antifatiga de Timberland para ofrecer comodidad durante todo el día, han consolidado estas botas como un básico resistente y fiable en cualquier colección de calzado. La piel impermeable premium, la construcción con costuras selladas y las suelas con tacos resistentes ofrecen una durabilidad y comodidad duraderas para ayudarte a superar cualquier condición ambiental y aventura. Un imprescindible absoluto.",yellow,9,in stock,woman,SHOTIMYEL009
37938298585258,TIMBERLAND | BOTA PREMIUM DE 6 PULGADAS PARA HOMBRE (8 / amarillo),http://doofinder-demo.myshopify.com/products/timberland-mens-6-inch-premium-boot?variant=37938298585258,https://demo-feed.doofinder.com/images/d610851e0277cdfbe3402e03be2effd2.jpg,299.95,,TIMBERLAND,Shoes,"Timberland lleva décadas perfeccionando su oficio de fabricar botas resistentes. La bota impermeable Premium de 6 pulgadas (o Wheat Boot) es la bota original de hombre de Timberland y se diseñó por primera vez hace casi 40 años. Las continuas mejoras en el diseño y la construcción, como la incorporación de la exclusiva tecnología antifatiga de Timberland para ofrecer comodidad durante todo el día, han consolidado estas botas como un básico resistente y fiable en cualquier colección de calzado. La piel impermeable premium, la construcción con costuras selladas y las suelas con tacos resistentes ofrecen una durabilidad y comodidad duraderas para ayudarte a superar cualquier condición ambiental y aventura. Un imprescindible absoluto.",yellow,8,in stock,woman,SHOTIMYEL008
37938298486954,TIMBERLAND | BOTA PREMIUM DE 6 PULGADAS PARA HOMBRE (7 / amarillo),http://doofinder-demo.myshopify.com/products/timberland-mens-6-inch-premium-boot?variant=37938298486954,https://demo-feed.doofinder.com/images/d610851e0277cdfbe3402e03be2effd2.jpg,299.95,,TIMBERLAND,Shoes,"Timberland lleva décadas perfeccionando su oficio de fabricar botas resistentes. La bota impermeable Premium de 6 pulgadas (o Wheat Boot) es la bota original de hombre de Timberland y se diseñó por primera vez hace casi 40 años. Las continuas mejoras en el diseño y la construcción, como la incorporación de la exclusiva tecnología antifatiga de Timberland para ofrecer comodidad durante todo el día, han consolidado estas botas como un básico resistente y fiable en cualquier colección de calzado. La piel impermeable premium, la construcción con costuras selladas y las suelas con tacos resistentes ofrecen una durabilidad y comodidad duraderas para ayudarte a superar cualquier condición ambiental y aventura. Un imprescindible absoluto.",yellow,7,in stock,woman,SHOTIMYEL007
6170309689514,SUPRA | VAIDER PARA HOMBRE,http://doofinder-demo.myshopify.com/products/supra-mens-vaider,https://demo-feed.doofinder.com/images/401f6d6c355012d9eb8749feda025256.jpg,169.95,,SUPRA,Shoes,Supra presenta la Vaider. Un empeine de caña alta con un diseño elegante sobre una suela vulcanizada que ofrece una tracción excelente y buen contacto con la tabla. El cuello y el forro de la lengüeta acolchados proporcionan una comodidad superior.,,,in stock,man,SHOSUPXXXXXX
37938295079082,SUPRA | VAIDER PARA HOMBRE (12 / gris),http://doofinder-demo.myshopify.com/products/supra-mens-vaider?variant=37938295079082,https://demo-feed.doofinder.com/images/401f6d6c355012d9eb8749feda025256.jpg,169.95,,SUPRA,Shoes,Supra presenta la Vaider. Un empeine de caña alta con un diseño elegante sobre una suela vulcanizada que ofrece una tracción excelente y buen contacto con la tabla. El cuello y el forro de la lengüeta acolchados proporcionan una comodidad superior.,gray,12,in stock,man,SHOSUPGRA012
37938295046314,SUPRA | VAIDER PARA HOMBRE (11 / gris),http://doofinder-demo.myshopify.com/products/supra-mens-vaider?variant=37938295046314,https://demo-feed.doofinder.com/images/401f6d6c355012d9eb8749feda025256.jpg,169.95,,SUPRA,Shoes,Supra presenta la Vaider. Un empeine de caña alta con un diseño elegante sobre una suela vulcanizada que ofrece una tracción excelente y buen contacto con la tabla. El cuello y el forro de la lengüeta acolchados proporcionan una comodidad superior.,gray,11,in stock,man,SHOSUPGRA011
37938295013546,SUPRA | VAIDER PARA HOMBRE (10 / gris),http://doofinder-demo.myshopify.com/products/supra-mens-vaider?variant=37938295013546,https://demo-feed.doofinder.com/images/401f6d6c355012d9eb8749feda025256.jpg,169.95,,SUPRA,Shoes,Supra presenta la Vaider. Un empeine de caña alta con un diseño elegante sobre una suela vulcanizada que ofrece una tracción excelente y buen contacto con la tabla. El cuello y el forro de la lengüeta acolchados proporcionan una comodidad superior.,gray,10,in stock,man,SHOSUPGRA010
37938294980778,SUPRA | VAIDER PARA HOMBRE (9 / gris),http://doofinder-demo.myshopify.com/products/supra-mens-vaider?variant=37938294980778,https://demo-feed.doofinder.com/images/401f6d6c355012d9eb8749feda025256.jpg,169.95,,SUPRA,Shoes,Supra presenta la Vaider. Un empeine de caña alta con un diseño elegante sobre una suela vulcanizada que ofrece una tracción excelente y buen contacto con la tabla. El cuello y el forro de la lengüeta acolchados proporcionan una comodidad superior.,gray,9,in stock,man,SHOSUPGRA009
6170309558442,PUMA | SUEDE CLASSIC REGAL,http://doofinder-demo.myshopify.com/products/puma-suede-classic-regal,https://demo-feed.doofinder.com/images/e7a2b189514d134630552681e4c8bc07.jpg,110.00,,PUMA,Shoes,"Presentada por primera vez en 1968, la Puma Suede Classic es la zapatilla más icónica de Puma, con su diseño de inspiración deportiva y su suave ante. La Puma Suede Classic Regal Red/White está fabricada con un empeine de ante y una suela de goma de perfil bajo en contraste, junto con cordones gruesos; esta clásica sigue dejando huella en las calles hoy en día.",,,in stock,woman,SHOPUMXXXXXX
37938294489258,PUMA | SUEDE CLASSIC REGAL (8 / rojo),http://doofinder-demo.myshopify.com/products/puma-suede-classic-regal?variant=37938294489258,https://demo-feed.doofinder.com/images/e7a2b189514d134630552681e4c8bc07.jpg,110.00,,PUMA,Shoes,"Presentada por primera vez en 1968, la Puma Suede Classic es la zapatilla más icónica de Puma, con su diseño de inspiración deportiva y su suave ante. La Puma Suede Classic Regal Red/White está fabricada con un empeine de ante y una suela de goma de perfil bajo en contraste, junto con cordones gruesos; esta clásica sigue dejando huella en las calles hoy en día.",red,8,in stock,woman,SHOPUMRED008
37938294456490,PUMA | SUEDE CLASSIC REGAL (7 / rojo),http://doofinder-demo.myshopify.com/products/puma-suede-classic-regal?variant=37938294456490,https://demo-feed.doofinder.com/images/e7a2b189514d134630552681e4c8bc07.jpg,110.00,,PUMA,Shoes,"Presentada por primera vez en 1968, la Puma Suede Classic es la zapatilla más icónica de Puma, con su diseño de inspiración deportiva y su suave ante. La Puma Suede Classic Regal Red/White está fabricada con un empeine de ante y una suela de goma de perfil bajo en contraste, junto con cordones gruesos; esta clásica sigue dejando huella en las calles hoy en día.",red,7,in stock,woman,SHOPUMRED007
37938294423722,PUMA | SUEDE CLASSIC REGAL (6 / rojo),http://doofinder-demo.myshopify.com/products/puma-suede-classic-regal?variant=37938294423722,https://demo-feed.doofinder.com/images/e7a2b189514d134630552681e4c8bc07.jpg,110.00,,PUMA,Shoes,"Presentada por primera vez en 1968, la Puma Suede Classic es la zapatilla más icónica de Puma, con su diseño de inspiración deportiva y su suave ante. La Puma Suede Classic Regal Red/White está fabricada con un empeine de ante y una suela de goma de perfil bajo en contraste, junto con cordones gruesos; esta clásica sigue dejando huella en las calles hoy en día.",red,6,in stock,woman,SHOPUMRED006
37938294390954,PUMA | SUEDE CLASSIC REGAL (5 / rojo),http://doofinder-demo.myshopify.com/products/puma-suede-classic-regal?variant=37938294390954,https://demo-feed.doofinder.com/images/e7a2b189514d134630552681e4c8bc07.jpg,110.00,,PUMA,Shoes,"Presentada por primera vez en 1968, la Puma Suede Classic es la zapatilla más icónica de Puma, con su diseño de inspiración deportiva y su suave ante. La Puma Suede Classic Regal Red/White está fabricada con un empeine de ante y una suela de goma de perfil bajo en contraste, junto con cordones gruesos; esta clásica sigue dejando huella en las calles hoy en día.",red,5,in stock,woman,SHOPUMRED005
6170309492906,PALLADIUM | PALLATECH HI TX | CHEVRON,http://doofinder-demo.myshopify.com/products/palladium-pallatech-hi-tx-chevron,https://demo-feed.doofinder.com/images/09ba62adafa6de79108792f1e5467f6e.jpg,159.95,,PALLADIUM,Shoes,"El icónico clásico de Palladium recibe una actualización sutil pero estilosa. La Pallatech Hi TX cuenta con un empeine de piel de grano completo con lona de algodón y un puño suave alrededor del cuello, que aporta aún más comodidad. La bota se remata con una suela de goma moldeada de una sola pieza, que ofrece una tracción excelente mientras exploras la ciudad. La plantilla con amortiguación EVA y el contrafuerte envolvente en el talón sujetan el pie para un soporte duradero.",,,in stock,man,SHOPALXXXXXX
37938294259882,PALLADIUM | PALLATECH HI TX | CHEVRON (12 / rojo),http://doofinder-demo.myshopify.com/products/palladium-pallatech-hi-tx-chevron?variant=37938294259882,https://demo-feed.doofinder.com/images/09ba62adafa6de79108792f1e5467f6e.jpg,159.95,,PALLADIUM,Shoes,"El icónico clásico de Palladium recibe una actualización sutil pero estilosa. La Pallatech Hi TX cuenta con un empeine de piel de grano completo con lona de algodón y un puño suave alrededor del cuello, que aporta aún más comodidad. La bota se remata con una suela de goma moldeada de una sola pieza, que ofrece una tracción excelente mientras exploras la ciudad. La plantilla con amortiguación EVA y el contrafuerte envolvente en el talón sujetan el pie para un soporte duradero.",red,12,in stock,man,SHOPALRED012
